ip,app,device,os,channel,click_time,attributed_time,is_attributed
100275,14,1,19,379,2017-11-07 14:34:04,,0
209244,3,1,18,280,2017-11-07 14:37:22,,0
56043,18,1,64,376,2017-11-07 14:30:28,,0
151655,20,1,18,478,2017-11-07 14:35:45,,0
32884,12,1,28,259,2017-11-07 14:42:26,,0
119604,26,1,13,121,2017-11-07 14:35:43,,0
99980,1,1,7,452,2017-11-07 14:39:16,,0
81662,15,1,13,245,2017-11-07 14:32:30,,0
102065,12,1,20,245,2017-11-07 14:32:47,,0
1491,14,1,89,401,2017-11-07 14:25:24,,0
8109,15,1,15,265,2017-11-07 14:29:02,,0
29489,2,1,27,219,2017-11-07 14:39:56,,0
209573,12,1,17,328,2017-11-07 14:26:35,,0
103715,3,1,17,137,2017-11-07 14:37:11,,0
201868,18,1,19,121,2017-11-07 14:27:02,,0
17853,9,1,10,134,2017-11-07 14:38:54,,0
53277,3,1,17,280,2017-11-07 14:32:39,,0
105249,15,1,22,245,2017-11-07 14:37:25,,0
110529,14,1,17,489,2017-11-07 14:41:21,,0
111025,3,1,8,211,2017-11-07 14:27:41,,0
58404,29,1,13,343,2017-11-07 14:37:57,,0
150889,2,1,8,469,2017-11-07 14:29:12,,0
130804,23,1,13,153,2017-11-07 14:38:42,,0
124519,14,1,20,489,2017-11-07 14:31:38,,0
81416,18,1,13,107,2017-11-07 14:30:01,,0
48296,21,1,31,128,2017-11-07 14:42:47,,0
101459,2,1,16,212,2017-11-07 14:24:05,,0
148997,28,1,4,135,2017-11-07 14:40:14,,0
113107,9,1,19,334,2017-11-07 14:35:26,,0
142659,12,1,13,245,2017-11-07 14:25:22,,0
44361,8,1,37,145,2017-11-07 14:41:45,,0
208611,8,1,19,140,2017-11-07 14:37:51,,0
167313,15,1,18,245,2017-11-07 14:28:23,,0
145934,27,1,13,122,2017-11-07 14:32:09,,0
68303,12,1,20,245,2017-11-07 14:36:32,,0
12031,3,1,6,379,2017-11-07 14:34:58,,0
163425,26,1,35,266,2017-11-07 14:34:17,,0
98052,12,1,19,265,2017-11-07 14:25:37,,0
25818,2,2,65,205,2017-11-07 14:27:40,,0
45299,15,1,6,140,2017-11-07 14:39:11,,0
7699,15,1,8,245,2017-11-07 14:31:20,,0
56038,12,1,13,245,2017-11-07 14:37:54,,0
68734,12,1,11,105,2017-11-07 14:38:03,,0
118563,2,1,1,237,2017-11-07 14:27:34,,0
37556,12,1,9,140,2017-11-07 14:36:06,,0
199328,3,1,1,480,2017-11-07 14:34:12,,0
116976,25,1,13,259,2017-11-07 14:41:50,,0
115811,12,1,9,259,2017-11-07 14:36:13,,0
66316,12,1,6,245,2017-11-07 14:41:28,,0
79045,26,1,19,121,2017-11-07 14:25:43,,0
109743,14,1,19,463,2017-11-07 14:33:41,,0
41312,2,1,19,212,2017-11-07 14:36:11,,0
93996,15,1,37,245,2017-11-07 14:32:34,,0
77626,2,1,13,477,2017-11-07 14:30:47,,0
86767,11,1,13,469,2017-11-07 14:25:50,,0
15214,3,1,22,205,2017-11-07 14:39:59,,0
100971,12,1,6,178,2017-11-07 14:30:58,,0
5314,3,1,22,417,2017-11-07 14:33:52,,0
94491,2,1,11,237,2017-11-07 14:32:44,,0
188929,3,1,6,280,2017-11-07 14:38:41,,0
96759,1,1,25,115,2017-11-07 14:41:26,,0
114235,18,1,22,439,2017-11-07 14:41:37,,0
89253,13,1,9,477,2017-11-07 14:42:10,,0
43629,2,1,13,477,2017-11-07 14:38:59,,0
5314,58,3032,607,347,2017-11-07 14:27:16,,0
59233,15,1,17,315,2017-11-07 14:29:27,,0
6853,3,1,6,115,2017-11-07 14:29:05,,0
66353,2,1,9,377,2017-11-07 14:28:16,,0
7793,3,1,19,280,2017-11-07 14:35:57,,0
105475,9,1,22,442,2017-11-07 14:34:54,,0
8533,20,1,1,478,2017-11-07 14:27:45,,0
6424,3,1,19,280,2017-11-07 14:37:59,,0
134147,1,1,18,135,2017-11-07 14:25:44,,0
3179,18,2,3,121,2017-11-07 14:36:15,,0
45714,25,1,15,259,2017-11-07 14:42:11,,0
47906,2,1,13,237,2017-11-07 14:32:26,,0
82964,12,1,41,328,2017-11-07 14:37:46,,0
22804,9,1,17,258,2017-11-07 14:27:31,,0
132302,18,1,40,107,2017-11-07 14:26:51,,0
120163,8,1,19,145,2017-11-07 14:33:35,,0
14035,15,1,20,245,2017-11-07 14:39:53,,0
118597,14,1,25,480,2017-11-07 14:29:47,,0
206891,14,1,4,442,2017-11-07 14:40:27,,0
19882,64,1,19,459,2017-11-07 14:28:09,,0
122008,14,1,49,463,2017-11-07 14:36:15,,0
96759,15,1,17,412,2017-11-07 14:25:03,,0
18848,2,1,7,122,2017-11-07 14:33:34,,0
5314,14,1,12,401,2017-11-07 14:35:31,,0
94778,12,1,10,409,2017-11-07 14:26:29,,0
14475,12,1,13,265,2017-11-07 14:24:39,,0
102025,9,1,13,442,2017-11-07 14:40:24,,0
75185,18,1,58,134,2017-11-07 14:33:37,,0
33919,12,1,19,245,2017-11-07 14:32:10,,0
84774,25,1,9,259,2017-11-07 14:33:11,,0
171125,15,1,20,245,2017-11-07 14:26:03,,0
194257,15,1,19,412,2017-11-07 14:40:42,,0
209663,15,1,18,3,2017-11-07 14:37:10,,0
115806,22,1,16,116,2017-11-07 14:42:57,,0
81548,2,1,19,219,2017-11-07 14:37:28,,0
67494,12,1,22,326,2017-11-07 14:31:47,,0
78289,2,1,19,452,2017-11-07 14:30:51,,0
120233,12,1,41,328,2017-11-07 14:39:23,,0
184151,2,1,22,377,2017-11-07 14:37:25,,0
105111,9,1,8,134,2017-11-07 14:27:43,,0
112346,26,1,28,266,2017-11-07 14:40:57,,0
111070,18,1,13,134,2017-11-07 14:27:15,,0
37948,18,1,9,107,2017-11-07 14:28:11,,0
175507,27,1,19,153,2017-11-07 14:28:02,,0
78818,29,1,25,213,2017-11-07 14:36:13,,0
60056,18,1,36,107,2017-11-07 14:26:59,,0
21042,24,1,13,178,2017-11-07 14:36:00,,0
21482,15,1,17,245,2017-11-07 14:33:20,,0
118339,15,1,6,278,2017-11-07 14:27:07,,0
35214,20,1,25,259,2017-11-07 14:24:14,,0
178873,2,1,25,205,2017-11-07 14:31:32,,0
1785,13,1,28,400,2017-11-07 14:33:28,,0
170060,18,1,35,107,2017-11-07 14:34:53,,0
66033,12,1,19,265,2017-11-07 14:39:40,,0
57498,14,1,13,134,2017-11-07 14:24:56,,0
60163,12,2,9,245,2017-11-07 14:35:08,,0
114636,12,1,19,140,2017-11-07 14:33:34,,0
128192,1,1,19,377,2017-11-07 14:26:38,,0
86767,18,1,47,439,2017-11-07 14:33:49,,0
84464,18,1,27,134,2017-11-07 14:28:34,,0
26995,26,1,9,121,2017-11-07 14:39:12,,0
81285,9,1,8,244,2017-11-07 14:27:56,,0
29377,15,1,13,386,2017-11-07 14:25:47,,0
5314,23,1,19,153,2017-11-07 14:38:34,,0
19046,13,1,13,400,2017-11-07 14:32:40,,0
73487,12,1,19,326,2017-11-07 14:32:44,,0
64009,15,2,14,3,2017-11-07 14:41:36,,0
123998,15,1,42,245,2017-11-07 14:30:43,,0
73296,12,1,18,178,2017-11-07 14:39:58,,0
100275,18,1,47,107,2017-11-07 14:37:57,,0
11051,3,1,19,489,2017-11-07 14:37:10,,0
53733,13,1,10,400,2017-11-07 14:34:30,,0
211420,3,1,35,489,2017-11-07 14:33:28,,0
12558,18,1,18,107,2017-11-07 14:37:18,,0
72253,12,1,13,245,2017-11-07 14:41:45,,0
153057,3,1,19,480,2017-11-07 14:40:21,,0
72791,12,1,17,245,2017-11-07 14:32:47,,0
135332,2,2,13,237,2017-11-07 14:37:05,,0
89669,18,1,19,121,2017-11-07 14:29:55,,0
11051,15,1,13,245,2017-11-07 14:43:12,,0
196870,12,1,17,178,2017-11-07 14:40:10,,0
30157,37,1,58,21,2017-11-07 14:42:42,,0
196128,3,1,10,280,2017-11-07 14:29:13,,0
69577,8,1,15,140,2017-11-07 14:38:44,,0
66198,18,1,8,107,2017-11-07 14:27:14,,0
92603,12,1,32,245,2017-11-07 14:24:22,,0
74012,2,1,7,435,2017-11-07 14:26:34,,0
209663,2,2,3,205,2017-11-07 14:35:01,,0
83429,14,1,22,379,2017-11-07 14:39:46,,0
14475,2,2,17,205,2017-11-07 14:26:35,,0
1763,24,1,14,105,2017-11-07 14:41:00,,0
33929,21,1,22,128,2017-11-07 14:30:55,,0
69266,15,1,37,315,2017-11-07 14:41:57,,0
32785,18,1,18,107,2017-11-07 14:31:48,,0
104774,2,1,13,435,2017-11-07 14:28:52,,0
172257,12,1,8,265,2017-11-07 14:30:04,,0
81629,18,1,15,107,2017-11-07 14:33:37,,0
73487,3,1,19,153,2017-11-07 14:25:09,,0
107008,2,1,19,477,2017-11-07 14:42:36,,0
163209,84,0,607,101,2017-11-07 14:27:15,2017-11-07 15:03:09,1
64367,12,1,12,259,2017-11-07 14:39:04,,0
5314,12,1,16,328,2017-11-07 14:35:46,,0
46423,3,1,18,173,2017-11-07 14:40:15,,0
111628,13,1,18,477,2017-11-07 14:42:41,,0
125041,24,1,19,178,2017-11-07 14:35:47,,0
109522,24,1,18,105,2017-11-07 14:33:02,,0
108160,27,1,19,153,2017-11-07 14:38:56,,0
118648,9,1,22,215,2017-11-07 14:25:09,,0
83366,9,1,13,442,2017-11-07 14:26:40,,0
169431,27,1,13,122,2017-11-07 14:34:59,,0
152018,26,1,22,266,2017-11-07 14:35:49,,0
67535,12,1,9,140,2017-11-07 14:38:04,,0
97670,15,1,13,245,2017-11-07 14:41:46,,0
87879,29,1,7,343,2017-11-07 14:34:57,,0
71343,9,1,19,489,2017-11-07 14:26:43,,0
143636,21,1,19,128,2017-11-07 14:38:37,,0
192008,12,2,25,145,2017-11-07 14:28:06,,0
85065,3,1,13,173,2017-11-07 14:34:45,,0
5314,2,1,32,219,2017-11-07 14:28:48,,0
74783,9,2,90,215,2017-11-07 14:40:48,,0
168052,17,1,19,280,2017-11-07 14:35:59,,0
92425,1,1,20,125,2017-11-07 14:35:58,,0
151306,15,1,16,245,2017-11-07 14:27:59,,0
168144,12,1,32,205,2017-11-07 14:38:18,,0
136018,14,1,9,463,2017-11-07 14:25:22,,0
24905,12,1,19,259,2017-11-07 14:38:06,,0
28461,3,1,11,424,2017-11-07 14:34:08,,0
105519,2,1,19,205,2017-11-07 14:30:03,,0
49793,9,1,32,445,2017-11-07 14:27:40,,0
72936,20,1,13,478,2017-11-07 14:26:17,,0
45041,2,1,13,205,2017-11-07 14:40:00,,0
208132,24,1,17,105,2017-11-07 14:40:37,,0
100730,14,1,18,123,2017-11-07 14:30:42,,0
32252,14,1,13,489,2017-11-07 14:34:20,,0
125928,1,1,3,178,2017-11-07 14:41:31,,0
5348,24,2,2,178,2017-11-07 14:35:43,,0
163425,3,1,22,424,2017-11-07 14:37:00,,0
208491,3,1,9,137,2017-11-07 14:40:17,,0
3653,3,1,8,135,2017-11-07 14:41:51,,0
33435,2,1,9,401,2017-11-07 14:41:09,,0
6908,11,1,13,219,2017-11-07 14:33:41,,0
133901,12,1,27,259,2017-11-07 14:31:38,,0
29290,13,1,19,477,2017-11-07 14:28:39,,0
66254,15,1,8,245,2017-11-07 14:35:20,,0
210211,2,1,26,219,2017-11-07 14:29:08,,0
104366,2,1,6,435,2017-11-07 14:34:07,,0
100971,2,1,18,122,2017-11-07 14:29:21,,0
92663,15,1,16,386,2017-11-07 14:28:18,,0
61313,15,1,19,245,2017-11-07 14:41:48,,0
126504,3,1,13,135,2017-11-07 14:37:22,,0
62175,3,1,4,480,2017-11-07 14:42:49,,0
91694,12,1,9,178,2017-11-07 14:29:58,,0
4553,2,1,13,237,2017-11-07 14:26:42,,0
76800,2,1,20,212,2017-11-07 14:32:04,,0
73516,18,1,19,121,2017-11-07 14:30:22,,0
123701,3,1,19,409,2017-11-07 14:39:32,,0
75300,14,1,13,379,2017-11-07 14:24:58,,0
3994,2,1,23,377,2017-11-07 14:40:50,,0
126148,12,1,16,265,2017-11-07 14:41:11,,0
114904,2,2,15,205,2017-11-07 14:39:17,,0
30564,15,1,27,245,2017-11-07 14:38:09,,0
150310,14,1,19,349,2017-11-07 14:36:34,,0
50437,26,1,9,121,2017-11-07 14:26:47,,0
180535,15,1,30,386,2017-11-07 14:35:51,,0
112051,64,1,13,459,2017-11-07 14:31:38,,0
146001,18,3032,607,107,2017-11-07 14:30:11,,0
101211,15,1,19,245,2017-11-07 14:28:40,,0
28739,3,2,36,137,2017-11-07 14:27:57,,0
23907,8,1,19,140,2017-11-07 14:38:55,,0
30107,18,1,41,107,2017-11-07 14:28:36,,0
7255,3,1,6,280,2017-11-07 14:33:11,,0
159937,9,1,10,466,2017-11-07 14:26:46,,0
203096,8,1,35,145,2017-11-07 14:37:10,,0
149347,18,1,20,107,2017-11-07 14:27:35,,0
49431,15,2,9,3,2017-11-07 14:41:24,,0
71893,64,1,13,459,2017-11-07 14:34:16,,0
114526,2,1,13,452,2017-11-07 14:25:22,,0
5314,13,1,15,477,2017-11-07 14:37:30,,0
63761,27,1,22,153,2017-11-07 14:30:00,,0
2017,25,1,8,259,2017-11-07 14:40:39,,0
29453,3,2,3,137,2017-11-07 14:30:04,,0
99944,12,1,18,259,2017-11-07 14:43:00,,0
55930,14,1,27,442,2017-11-07 14:29:23,,0
45184,12,1,10,140,2017-11-07 14:41:27,,0
12340,28,1,17,135,2017-11-07 14:39:01,,0
60725,12,2,6,178,2017-11-07 14:35:08,,0
178569,72,1,19,101,2017-11-07 14:32:33,2017-11-07 14:55:25,1
132397,2,1,22,377,2017-11-07 14:39:47,,0
105475,12,1,19,245,2017-11-07 14:27:59,,0
44527,9,1,25,234,2017-11-07 14:29:07,,0
268,12,1,13,265,2017-11-07 14:25:52,,0
205720,18,1,13,121,2017-11-07 14:25:42,,0
20116,12,1,15,245,2017-11-07 14:32:16,,0
137090,28,1,19,135,2017-11-07 14:24:55,,0
114235,14,1,19,401,2017-11-07 14:35:20,,0
69135,9,1,14,258,2017-11-07 14:40:11,,0
109776,13,1,37,477,2017-11-07 14:29:28,,0
91574,2,1,13,205,2017-11-07 14:31:35,,0
178851,12,2,65,265,2017-11-07 14:30:39,,0
86320,15,1,19,140,2017-11-07 14:33:22,,0
91096,14,1,3,379,2017-11-07 14:39:48,,0
126363,18,1,19,439,2017-11-07 14:24:24,,0
114314,14,1,14,401,2017-11-07 14:42:21,,0
66215,9,1,17,334,2017-11-07 14:31:08,,0
48518,3,1,13,280,2017-11-07 14:27:51,,0
168994,1,1,19,153,2017-11-07 14:26:30,,0
10967,18,1,16,107,2017-11-07 14:32:04,,0
103036,9,1,22,442,2017-11-07 14:26:33,,0
13325,6,1,13,459,2017-11-07 14:41:58,,0
75007,12,1,19,245,2017-11-07 14:35:52,,0
108881,3,1,19,409,2017-11-07 14:38:09,,0
153637,122,1,19,21,2017-11-07 14:32:38,,0
40376,12,1,19,328,2017-11-07 14:37:53,,0
163371,3,1,13,205,2017-11-07 14:35:25,,0
211532,10,1,47,113,2017-11-07 14:31:35,2017-11-07 14:32:06,1
200184,3,1,13,452,2017-11-07 14:29:31,,0
43282,14,1,19,379,2017-11-07 14:41:14,,0
45745,9,1,37,244,2017-11-07 14:29:07,,0
97576,2,1,6,219,2017-11-07 14:25:41,,0
4052,5,1,18,377,2017-11-07 14:37:19,,0
37462,18,1,19,121,2017-11-07 14:40:42,,0
174030,15,1,13,245,2017-11-07 14:36:16,,0
186563,2,1,19,477,2017-11-07 14:34:27,,0
159199,3,1,19,173,2017-11-07 14:30:40,,0
7373,8,1,13,145,2017-11-07 14:32:23,,0
77980,9,1,18,258,2017-11-07 14:28:02,,0
93054,21,1,16,128,2017-11-07 14:43:04,,0
166786,9,2,19,442,2017-11-07 14:35:48,,0
186606,15,1,1,3,2017-11-07 14:30:57,,0
86017,12,1,19,205,2017-11-07 14:39:10,,0
109498,99,3032,607,347,2017-11-07 14:34:05,,0
727,13,1,13,477,2017-11-07 14:40:13,,0
113236,18,1,10,107,2017-11-07 14:31:27,,0
39670,15,1,13,3,2017-11-07 14:39:26,,0
111617,3,1,3,409,2017-11-07 14:41:17,,0
75634,1,1,19,125,2017-11-07 14:36:04,,0
206243,1,1,13,135,2017-11-07 14:25:55,,0
135023,12,1,19,178,2017-11-07 14:35:28,,0
67658,6,1,25,125,2017-11-07 14:34:34,,0
128726,12,1,39,259,2017-11-07 14:25:53,,0
5314,15,1,22,245,2017-11-07 14:31:44,,0
31813,3,1,8,135,2017-11-07 14:25:34,,0
48212,15,1,25,245,2017-11-07 14:26:50,,0
139801,24,1,12,105,2017-11-07 14:24:23,,0
6155,18,1,13,121,2017-11-07 14:42:13,,0
71348,9,2,6,445,2017-11-07 14:29:35,,0
5348,1,1,13,135,2017-11-07 14:24:27,,0
35948,12,1,13,212,2017-11-07 14:29:15,,0
194800,9,1,25,442,2017-11-07 14:39:14,,0
100608,9,2,65,234,2017-11-07 14:41:35,,0
73734,2,1,13,477,2017-11-07 14:34:30,,0
134553,12,1,13,140,2017-11-07 14:39:06,,0
22153,2,1,19,435,2017-11-07 14:28:12,,0
192772,15,1,15,245,2017-11-07 14:34:17,,0
53454,13,1,6,400,2017-11-07 14:32:01,,0
59846,1,1,17,153,2017-11-07 14:31:14,,0
89457,14,1,9,123,2017-11-07 14:39:33,,0
56253,2,1,16,469,2017-11-07 14:33:41,,0
111090,12,1,13,178,2017-11-07 14:30:25,,0
5348,14,1,8,463,2017-11-07 14:35:17,,0
132480,18,1,2,439,2017-11-07 14:29:40,,0
115281,10,1,19,317,2017-11-07 14:40:29,,0
5286,12,1,16,245,2017-11-07 14:32:19,,0
154880,6,1,13,459,2017-11-07 14:30:53,,0
45327,2,1,6,205,2017-11-07 14:40:05,,0
7389,11,1,19,319,2017-11-07 14:24:36,,0
35211,24,1,27,105,2017-11-07 14:24:48,,0
32534,13,1,13,477,2017-11-07 14:36:30,,0
61188,1,1,19,452,2017-11-07 14:28:28,,0
73516,18,1,13,107,2017-11-07 14:39:52,,0
183411,15,1,15,245,2017-11-07 14:42:18,,0
57075,3,1,19,137,2017-11-07 14:37:25,,0
56193,10,1,3,113,2017-11-07 14:38:08,,0
27877,15,1,19,245,2017-11-07 14:30:43,,0
159355,25,1,37,259,2017-11-07 14:26:26,,0
125842,14,1,13,379,2017-11-07 14:43:02,,0
11574,27,1,30,153,2017-11-07 14:32:11,,0
100275,3,1,19,452,2017-11-07 14:43:04,,0
105560,3,1,14,379,2017-11-07 14:34:44,,0
32829,12,1,8,140,2017-11-07 14:42:11,,0
88056,2,1,19,219,2017-11-07 14:30:05,,0
92712,1,1,17,134,2017-11-07 14:36:05,,0
95766,15,1,31,245,2017-11-07 14:42:26,,0
137052,18,1,20,107,2017-11-07 14:28:29,,0
161718,15,1,13,245,2017-11-07 14:30:35,,0
65386,27,1,17,122,2017-11-07 14:41:07,,0
171832,8,1,14,145,2017-11-07 14:29:36,,0
9689,27,1,41,153,2017-11-07 14:25:35,,0
14867,12,1,13,328,2017-11-07 14:42:47,,0
1142,2,1,9,377,2017-11-07 14:35:14,,0
147562,3,1,19,466,2017-11-07 14:26:52,,0
5348,24,2,2,105,2017-11-07 14:40:48,,0
41097,12,1,19,245,2017-11-07 14:28:51,,0
25679,2,2,25,205,2017-11-07 14:30:48,,0
30587,3,1,22,424,2017-11-07 14:40:14,,0
99503,3,1,17,442,2017-11-07 14:36:13,,0
57803,26,1,20,121,2017-11-07 14:36:31,,0
76744,12,1,10,245,2017-11-07 14:27:25,,0
4863,2,1,18,452,2017-11-07 14:41:39,,0
49407,64,1,8,459,2017-11-07 14:34:44,,0
95766,15,1,13,245,2017-11-07 14:42:40,,0
42164,2,1,35,477,2017-11-07 14:41:45,,0
138119,15,1,14,430,2017-11-07 14:33:22,,0
30564,68,3032,607,347,2017-11-07 14:29:40,,0
14737,2,1,19,435,2017-11-07 14:25:37,,0
85445,15,1,26,153,2017-11-07 14:38:41,,0
186146,2,1,28,469,2017-11-07 14:33:51,,0
22409,13,1,19,477,2017-11-07 14:25:20,,0
68888,18,1,17,107,2017-11-07 14:42:37,,0
172980,2,1,6,477,2017-11-07 14:38:37,,0
191880,12,1,19,497,2017-11-07 14:37:05,,0
194668,18,1,13,107,2017-11-07 14:32:27,,0
96202,14,1,8,439,2017-11-07 14:30:03,,0
99754,18,1,19,107,2017-11-07 14:29:09,,0
156038,18,1,22,107,2017-11-07 14:33:13,,0
14094,9,2,15,258,2017-11-07 14:27:39,,0
105519,2,1,8,205,2017-11-07 14:36:43,,0
154413,13,1,13,477,2017-11-07 14:35:24,,0
98309,2,1,27,212,2017-11-07 14:42:48,,0
165191,15,1,19,140,2017-11-07 14:24:32,,0
48581,18,3032,607,107,2017-11-07 14:42:33,,0
32573,3,2,16,137,2017-11-07 14:34:36,,0
48504,28,1,13,135,2017-11-07 14:27:31,,0
65659,12,1,19,178,2017-11-07 14:33:11,,0
4324,18,1,13,107,2017-11-07 14:32:05,,0
125481,2,1,20,122,2017-11-07 14:41:25,,0
206828,3,1,19,211,2017-11-07 14:28:11,,0
19188,3,1,15,424,2017-11-07 14:42:29,,0
51784,15,1,13,265,2017-11-07 14:30:42,,0
74061,18,1,20,107,2017-11-07 14:36:20,,0
95766,3,1,2,424,2017-11-07 14:38:07,,0
198026,12,1,13,259,2017-11-07 14:38:34,,0
9704,3,1,22,130,2017-11-07 14:31:26,,0
657,15,1,17,245,2017-11-07 14:38:24,,0
195980,9,1,19,244,2017-11-07 14:38:01,,0
166082,3,1,20,205,2017-11-07 14:33:17,,0
118426,15,1,15,245,2017-11-07 14:34:34,,0
203230,1,1,13,134,2017-11-07 14:27:09,,0
30336,14,1,30,401,2017-11-07 14:37:56,,0
85644,3,1,28,489,2017-11-07 14:34:08,,0
33977,15,1,8,265,2017-11-07 14:33:02,,0
5314,6,1,18,459,2017-11-07 14:24:46,,0
102156,3,1,19,280,2017-11-07 14:25:07,,0
122365,12,1,20,140,2017-11-07 14:29:58,,0
53454,15,1,22,430,2017-11-07 14:29:42,,0
192984,12,1,13,265,2017-11-07 14:38:09,,0
189037,18,1,13,107,2017-11-07 14:25:14,,0
111227,2,1,19,122,2017-11-07 14:25:38,,0
18804,12,1,8,328,2017-11-07 14:26:26,,0
42685,64,1,19,459,2017-11-07 14:38:22,,0
111150,20,1,8,259,2017-11-07 14:24:12,,0
68173,12,1,1,245,2017-11-07 14:37:04,,0
94504,8,1,13,259,2017-11-07 14:30:23,,0
50358,15,1,20,111,2017-11-07 14:38:17,,0
20888,151,0,24,347,2017-11-07 14:29:07,,0
55690,2,1,22,364,2017-11-07 14:33:26,,0
86746,6,1,20,125,2017-11-07 14:42:50,,0
197093,23,1,35,153,2017-11-07 14:30:10,,0
17149,14,1,19,379,2017-11-07 14:31:32,,0
26888,12,1,13,245,2017-11-07 14:33:38,,0
79539,1,1,19,377,2017-11-07 14:35:48,,0
109878,12,1,10,245,2017-11-07 14:42:10,,0
123701,12,1,13,245,2017-11-07 14:41:45,,0
85192,12,1,18,259,2017-11-07 14:38:15,,0
108947,15,1,20,245,2017-11-07 14:38:53,,0
115078,8,1,19,145,2017-11-07 14:39:15,,0
52669,15,1,53,245,2017-11-07 14:24:09,,0
121055,12,1,5,265,2017-11-07 14:29:06,,0
72055,12,1,19,259,2017-11-07 14:30:06,,0
101412,12,1,1,328,2017-11-07 14:38:33,,0
98317,14,1,18,480,2017-11-07 14:33:33,,0
59395,13,1,19,477,2017-11-07 14:37:43,,0
154298,2,1,6,435,2017-11-07 14:41:29,,0
178259,12,1,19,328,2017-11-07 14:39:02,,0
5348,2,1,18,452,2017-11-07 14:24:20,,0
175837,12,1,9,328,2017-11-07 14:34:11,,0
66480,15,1,17,386,2017-11-07 14:34:51,,0
8356,15,1,11,245,2017-11-07 14:36:34,,0
44398,15,1,46,245,2017-11-07 14:38:22,,0
66948,18,2,37,439,2017-11-07 14:25:21,,0
116740,3,1,19,442,2017-11-07 14:27:39,,0
203,1,1,13,153,2017-11-07 14:27:43,,0
103689,15,1,17,245,2017-11-07 14:32:58,,0
120163,1,1,19,134,2017-11-07 14:39:46,,0
188657,12,1,13,259,2017-11-07 14:40:39,,0
37001,8,1,25,259,2017-11-07 14:39:32,,0
123788,15,1,37,386,2017-11-07 14:33:03,,0
178441,12,1,48,481,2017-11-07 14:27:47,,0
46446,11,1,1,319,2017-11-07 14:37:41,,0
71162,15,1,19,265,2017-11-07 14:27:05,,0
73487,3,1,9,153,2017-11-07 14:35:47,,0
34450,21,1,13,128,2017-11-07 14:25:55,,0
26995,17,1,18,280,2017-11-07 14:30:40,,0
172914,25,1,13,259,2017-11-07 14:34:12,,0
202522,18,1,6,107,2017-11-07 14:35:18,,0
165191,15,1,19,140,2017-11-07 14:29:32,,0
73937,3,1,13,135,2017-11-07 14:37:09,,0
98738,3,1,16,137,2017-11-07 14:39:59,,0
122412,3,1,3,173,2017-11-07 14:24:09,,0
191802,26,1,19,121,2017-11-07 14:41:42,,0
206516,14,1,19,379,2017-11-07 14:25:59,,0
164259,24,2,9,105,2017-11-07 14:38:01,,0
66918,9,1,18,134,2017-11-07 14:26:02,,0
106887,9,1,8,466,2017-11-07 14:33:21,,0
114878,2,1,19,205,2017-11-07 14:30:15,,0
115821,12,2,31,326,2017-11-07 14:39:32,,0
107727,18,1,19,121,2017-11-07 14:34:44,,0
35387,12,1,13,245,2017-11-07 14:36:47,,0
87242,24,1,17,178,2017-11-07 14:39:35,,0
82943,2,1,13,212,2017-11-07 14:26:12,,0
87181,11,1,19,319,2017-11-07 14:41:39,,0
79593,12,1,9,259,2017-11-07 14:25:50,,0
58669,15,1,13,111,2017-11-07 14:39:41,,0
85107,3,1,13,135,2017-11-07 14:34:35,,0
110821,20,1,23,259,2017-11-07 14:35:05,,0
71762,12,1,13,265,2017-11-07 14:26:52,,0
36443,13,1,15,400,2017-11-07 14:26:26,,0
45041,15,1,18,3,2017-11-07 14:38:50,,0
79857,15,1,23,245,2017-11-07 14:32:04,,0
106403,12,1,13,328,2017-11-07 14:28:44,,0
49407,15,2,9,3,2017-11-07 14:34:24,,0
21413,24,1,19,105,2017-11-07 14:33:20,,0
152306,3,1,13,452,2017-11-07 14:37:36,,0
191691,15,1,34,130,2017-11-07 14:42:04,,0
71269,1,1,22,17,2017-11-07 14:35:21,,0
154987,12,1,8,265,2017-11-07 14:41:28,,0
102970,18,1,6,107,2017-11-07 14:40:57,,0
92735,12,1,19,326,2017-11-07 14:36:14,,0
59397,8,1,13,140,2017-11-07 14:34:58,,0
105560,2,1,18,435,2017-11-07 14:28:04,,0
58542,24,1,22,105,2017-11-07 14:24:38,,0
86767,23,1,13,153,2017-11-07 14:28:43,,0
198588,12,2,9,326,2017-11-07 14:33:32,,0
61152,2,1,6,236,2017-11-07 14:24:22,,0
92712,12,2,9,259,2017-11-07 14:24:49,,0
75830,14,1,13,401,2017-11-07 14:35:37,,0
103287,18,3032,607,107,2017-11-07 14:26:25,,0
9704,18,1,17,376,2017-11-07 14:27:46,,0
49602,2,1,19,122,2017-11-07 14:24:58,,0
118367,13,2,16,400,2017-11-07 14:29:32,,0
62269,1,1,30,349,2017-11-07 14:31:00,,0
178873,2,1,25,205,2017-11-07 14:43:01,,0
99029,1,1,13,135,2017-11-07 14:33:25,,0
18393,12,1,13,328,2017-11-07 14:27:37,,0
114220,15,1,20,245,2017-11-07 14:43:02,,0
60603,15,1,19,140,2017-11-07 14:39:17,,0
37813,2,2,13,258,2017-11-07 14:37:54,,0
66131,18,1,22,107,2017-11-07 14:30:25,,0
143478,26,1,15,121,2017-11-07 14:35:44,,0
73395,28,1,13,135,2017-11-07 14:35:02,,0
117969,15,1,19,379,2017-11-07 14:25:10,,0
94594,2,1,13,477,2017-11-07 14:33:13,,0
