ip,app,device,os,channel,click_time,attributed_time,is_attributed
46755,2,2,9,205,2017-11-07 11:44:22,,0
74980,12,1,10,265,2017-11-07 11:50:12,,0
26708,12,1,13,178,2017-11-07 11:50:09,,0
1310,12,1,25,265,2017-11-07 11:40:41,,0
127449,9,1,19,489,2017-11-07 11:39:23,,0
43322,23,1,13,153,2017-11-07 11:48:11,,0
102816,13,1,13,400,2017-11-07 11:42:31,,0
4192,6,1,10,459,2017-11-07 11:31:56,,0
12058,18,1,22,134,2017-11-07 11:36:36,,0
9993,28,1,13,135,2017-11-07 11:40:51,,0
58415,15,1,9,3,2017-11-07 11:33:50,,0
28069,18,1,25,107,2017-11-07 11:39:57,,0
52052,14,1,13,489,2017-11-07 11:48:19,,0
60320,12,1,19,259,2017-11-07 11:33:43,,0
114314,2,1,8,258,2017-11-07 11:41:39,,0
21832,2,1,13,236,2017-11-07 11:48:48,,0
32523,12,1,17,265,2017-11-07 11:37:32,,0
168001,15,1,13,111,2017-11-07 11:41:54,,0
67779,6,1,1,125,2017-11-07 11:45:01,,0
4052,15,1,19,130,2017-11-07 11:31:45,,0
27607,8,1,13,145,2017-11-07 11:44:18,,0
112403,18,2,18,107,2017-11-07 11:40:59,,0
201182,2,1,32,435,2017-11-07 11:41:15,,0
107281,3,1,19,280,2017-11-07 11:50:39,,0
43057,25,1,25,259,2017-11-07 11:33:57,,0
109913,9,1,13,232,2017-11-07 11:44:39,,0
69449,1,1,19,178,2017-11-07 11:37:46,,0
78252,9,1,13,466,2017-11-07 11:40:51,,0
48030,1,1,18,153,2017-11-07 11:38:28,,0
25057,3,1,19,379,2017-11-07 11:43:44,,0
170196,64,1,19,459,2017-11-07 11:40:10,,0
118930,24,1,11,178,2017-11-07 11:40:16,,0
118534,12,1,32,265,2017-11-07 11:44:26,,0
101096,2,1,2,477,2017-11-07 11:48:46,,0
113901,26,1,17,121,2017-11-07 11:37:11,,0
77866,3,1,3,480,2017-11-07 11:43:35,,0
91641,3,2,13,280,2017-11-07 11:35:06,,0
158417,8,1,41,145,2017-11-07 11:46:52,,0
158164,22,1,19,496,2017-11-07 11:37:12,,0
28174,14,1,12,463,2017-11-07 11:37:38,,0
5348,3,2,13,417,2017-11-07 11:40:25,,0
45929,9,1,13,442,2017-11-07 11:44:31,,0
135023,12,1,20,145,2017-11-07 11:45:00,,0
43633,10,1,18,377,2017-11-07 11:31:57,,0
152714,2,1,18,212,2017-11-07 11:47:36,,0
113842,9,1,19,334,2017-11-07 11:50:07,,0
5098,26,1,14,121,2017-11-07 11:35:23,,0
100050,8,1,15,259,2017-11-07 11:40:04,,0
43805,9,1,20,244,2017-11-07 11:36:19,,0
12649,20,1,13,259,2017-11-07 11:49:06,,0
100135,3,1,13,280,2017-11-07 11:39:50,,0
71510,9,1,6,334,2017-11-07 11:42:29,,0
6640,21,1,13,128,2017-11-07 11:49:43,,0
115581,3,1,19,280,2017-11-07 11:42:14,,0
73808,2,1,19,477,2017-11-07 11:36:20,,0
24843,26,1,15,121,2017-11-07 11:41:41,,0
88046,3,1,53,409,2017-11-07 11:41:13,,0
36553,15,1,18,140,2017-11-07 11:33:24,,0
55117,11,1,19,319,2017-11-07 11:44:59,,0
48282,2,1,13,122,2017-11-07 11:35:57,,0
31479,12,1,13,481,2017-11-07 11:45:34,,0
37490,15,1,18,140,2017-11-07 11:46:46,,0
43890,28,1,10,135,2017-11-07 11:42:52,,0
181146,18,3032,607,107,2017-11-07 11:35:12,,0
149462,11,1,16,219,2017-11-07 11:50:35,,0
24985,12,1,19,178,2017-11-07 11:48:14,,0
190518,9,1,19,232,2017-11-07 11:50:25,,0
168320,24,1,13,105,2017-11-07 11:45:44,,0
105569,2,1,19,205,2017-11-07 11:40:01,,0
151502,3,1,20,205,2017-11-07 11:33:25,,0
48587,2,1,19,477,2017-11-07 11:42:16,,0
6710,12,2,9,178,2017-11-07 11:50:25,,0
168688,3,1,19,280,2017-11-07 11:42:14,,0
1504,9,1,13,334,2017-11-07 11:42:41,,0
51590,24,2,9,105,2017-11-07 11:32:13,,0
212215,15,1,13,379,2017-11-07 11:33:12,,0
73516,12,2,36,326,2017-11-07 11:39:00,,0
103017,3,1,8,466,2017-11-07 11:41:16,,0
35252,15,1,18,265,2017-11-07 11:50:02,,0
10517,3,1,19,480,2017-11-07 11:41:48,,0
129087,23,1,13,153,2017-11-07 11:44:53,,0
71786,3,1,13,115,2017-11-07 11:40:55,,0
138561,2,2,36,258,2017-11-07 11:50:02,,0
114678,27,1,47,122,2017-11-07 11:42:19,,0
173250,15,1,19,130,2017-11-07 11:46:06,,0
2895,15,1,41,245,2017-11-07 11:32:03,,0
32884,3,1,19,480,2017-11-07 11:36:09,,0
119349,2,1,3,477,2017-11-07 11:49:33,,0
111033,2,1,19,212,2017-11-07 11:35:14,,0
137167,8,1,27,145,2017-11-07 11:31:50,,0
8297,12,1,32,245,2017-11-07 11:45:29,,0
81079,25,1,13,259,2017-11-07 11:37:34,,0
36183,15,1,19,3,2017-11-07 11:50:09,,0
183987,15,1,18,153,2017-11-07 11:47:53,,0
172247,9,1,18,334,2017-11-07 11:40:49,,0
24642,2,1,13,477,2017-11-07 11:35:44,,0
103221,24,2,13,105,2017-11-07 11:43:09,,0
15488,9,1,19,244,2017-11-07 11:38:39,,0
122038,14,1,19,134,2017-11-07 11:32:46,,0
191745,3,1,13,402,2017-11-07 11:33:37,,0
200350,29,1,13,343,2017-11-07 11:49:13,,0
44488,23,1,22,153,2017-11-07 11:49:13,,0
24843,3,1,15,424,2017-11-07 11:42:37,,0
53454,3,1,17,442,2017-11-07 11:33:22,,0
35478,25,1,13,259,2017-11-07 11:46:26,,0
165016,3,1,13,130,2017-11-07 11:44:32,,0
66466,8,1,19,145,2017-11-07 11:43:01,,0
111025,18,3032,607,107,2017-11-07 11:49:43,,0
81817,7,1,18,101,2017-11-07 11:33:00,,0
100929,15,1,28,3,2017-11-07 11:40:39,,0
82214,2,1,37,435,2017-11-07 11:37:49,,0
148432,64,1,19,459,2017-11-07 11:48:43,,0
37831,13,1,19,477,2017-11-07 11:34:32,,0
46918,3,1,1,115,2017-11-07 11:49:47,,0
106162,2,1,19,212,2017-11-07 11:36:18,,0
2056,1,1,17,134,2017-11-07 11:35:42,,0
4466,7,1,1,101,2017-11-07 11:40:49,,0
37168,17,1,19,280,2017-11-07 11:39:41,,0
73516,1,1,9,134,2017-11-07 11:48:43,,0
27468,5,1,9,377,2017-11-07 11:38:25,,0
125541,13,1,9,477,2017-11-07 11:32:42,,0
32432,12,1,23,424,2017-11-07 11:41:25,,0
95064,9,1,20,489,2017-11-07 11:50:42,,0
10785,2,1,19,469,2017-11-07 11:38:16,,0
111078,12,2,17,140,2017-11-07 11:36:38,,0
184915,3,1,13,452,2017-11-07 11:41:37,,0
143657,18,1,22,121,2017-11-07 11:36:05,,0
69304,18,3032,607,107,2017-11-07 11:49:59,,0
107586,3,1,22,280,2017-11-07 11:49:41,,0
56810,8,1,8,259,2017-11-07 11:48:33,,0
127034,3,1,30,480,2017-11-07 11:34:42,,0
24421,3,1,16,19,2017-11-07 11:36:56,,0
44458,12,1,14,265,2017-11-07 11:39:35,,0
32810,12,1,17,259,2017-11-07 11:38:39,,0
81629,6,2,42,125,2017-11-07 11:40:00,,0
8286,18,1,22,134,2017-11-07 11:49:15,,0
6367,2,1,15,435,2017-11-07 11:43:53,,0
87169,23,1,23,153,2017-11-07 11:48:04,,0
69913,27,1,19,153,2017-11-07 11:42:42,,0
120055,3,1,13,280,2017-11-07 11:36:33,,0
152918,15,1,11,245,2017-11-07 11:36:01,,0
119870,9,1,13,134,2017-11-07 11:45:11,,0
78943,43,1,20,330,2017-11-07 11:50:47,,0
66638,64,1,19,459,2017-11-07 11:36:21,,0
198117,12,1,13,178,2017-11-07 11:42:34,,0
196412,9,1,1,232,2017-11-07 11:36:42,,0
16206,1,1,17,377,2017-11-07 11:38:36,,0
21718,3,1,19,466,2017-11-07 11:44:57,,0
20361,9,1,25,334,2017-11-07 11:50:17,,0
147402,8,1,27,145,2017-11-07 11:32:37,,0
26896,13,1,13,477,2017-11-07 11:45:46,,0
66337,9,1,41,215,2017-11-07 11:37:20,,0
25373,14,1,13,439,2017-11-07 11:35:10,,0
67229,2,1,17,237,2017-11-07 11:39:48,,0
114314,12,1,19,205,2017-11-07 11:39:37,,0
138561,14,1,25,463,2017-11-07 11:37:03,,0
11574,3,1,19,417,2017-11-07 11:34:33,,0
95798,3,1,1,19,2017-11-07 11:48:46,,0
170136,3,1,16,442,2017-11-07 11:41:37,,0
79909,21,1,30,128,2017-11-07 11:49:06,,0
68652,9,1,36,466,2017-11-07 11:33:46,,0
96708,18,1,41,134,2017-11-07 11:40:42,,0
158015,9,1,16,466,2017-11-07 11:39:51,,0
177318,3,1,10,489,2017-11-07 11:50:46,,0
92673,20,1,26,259,2017-11-07 11:32:55,,0
112666,18,1,1,107,2017-11-07 11:43:11,,0
204953,18,1,20,107,2017-11-07 11:39:14,,0
6908,6,1,19,459,2017-11-07 11:48:23,,0
27035,2,1,30,219,2017-11-07 11:47:22,,0
154091,3,1,25,205,2017-11-07 11:50:05,,0
102099,12,1,16,424,2017-11-07 11:47:06,,0
108366,2,1,1,435,2017-11-07 11:34:38,,0
118252,12,1,9,265,2017-11-07 11:46:40,,0
108913,13,1,19,477,2017-11-07 11:35:11,,0
19370,64,1,12,459,2017-11-07 11:50:37,,0
38755,21,1,41,128,2017-11-07 11:49:36,,0
110129,23,1,11,153,2017-11-07 11:39:54,,0
53881,3,1,53,452,2017-11-07 11:36:04,,0
131147,2,1,13,452,2017-11-07 11:45:36,,0
86767,3,1,19,409,2017-11-07 11:33:14,,0
51570,12,1,20,178,2017-11-07 11:37:12,,0
70683,15,1,19,245,2017-11-07 11:33:25,,0
68188,17,1,27,280,2017-11-07 11:40:27,,0
77866,24,1,8,105,2017-11-07 11:33:25,,0
146324,21,1,19,232,2017-11-07 11:49:21,,0
27101,14,1,3,349,2017-11-07 11:35:39,,0
19256,64,1,13,459,2017-11-07 11:33:32,,0
79827,2,1,12,477,2017-11-07 11:34:27,,0
137487,22,1,22,116,2017-11-07 11:46:15,,0
207980,9,1,19,391,2017-11-07 11:39:06,,0
191477,14,1,13,401,2017-11-07 11:50:39,,0
5314,12,1,22,178,2017-11-07 11:40:50,,0
48240,18,1,13,121,2017-11-07 11:40:49,,0
33814,64,1,15,459,2017-11-07 11:42:50,,0
145260,3,1,18,280,2017-11-07 11:36:35,,0
197033,3,1,15,280,2017-11-07 11:38:26,,0
200586,8,2,9,140,2017-11-07 11:32:36,,0
65382,12,1,14,178,2017-11-07 11:39:59,,0
95931,15,1,41,245,2017-11-07 11:39:35,,0
124390,21,1,15,128,2017-11-07 11:40:18,,0
131815,9,1,13,232,2017-11-07 11:49:01,,0
83730,3,1,13,280,2017-11-07 11:43:23,,0
59426,37,1,13,21,2017-11-07 11:46:01,,0
209927,11,1,13,319,2017-11-07 11:48:52,,0
100275,3,1,13,280,2017-11-07 11:48:37,,0
86897,18,1,19,134,2017-11-07 11:35:04,,0
86767,2,1,22,122,2017-11-07 11:32:28,,0
84860,12,1,17,178,2017-11-07 11:48:51,,0
161804,18,1,6,107,2017-11-07 11:43:32,,0
44645,12,1,13,245,2017-11-07 11:34:14,,0
176438,23,1,19,153,2017-11-07 11:42:44,,0
176257,19,0,24,282,2017-11-07 11:35:07,,0
77257,3,1,19,452,2017-11-07 11:37:50,,0
5348,9,2,28,244,2017-11-07 11:43:16,,0
77582,2,1,37,469,2017-11-07 11:45:44,,0
7255,18,1,13,439,2017-11-07 11:31:53,,0
104548,18,1,17,439,2017-11-07 11:39:34,,0
59111,15,1,17,412,2017-11-07 11:43:08,,0
95766,13,2,13,400,2017-11-07 11:49:34,,0
6130,6,1,10,125,2017-11-07 11:39:33,,0
192271,9,1,18,334,2017-11-07 11:34:45,,0
128863,3,1,53,173,2017-11-07 11:47:31,,0
147249,15,1,8,245,2017-11-07 11:51:08,,0
25097,151,0,0,347,2017-11-07 11:45:11,,0
102280,9,1,41,244,2017-11-07 11:46:23,,0
79909,12,2,18,145,2017-11-07 11:49:11,,0
66232,9,1,19,442,2017-11-07 11:47:38,,0
73933,12,1,13,328,2017-11-07 11:35:12,,0
38051,15,1,13,430,2017-11-07 11:42:25,,0
1769,28,1,58,135,2017-11-07 11:45:10,,0
139805,18,1,19,107,2017-11-07 11:35:17,,0
8046,26,1,14,121,2017-11-07 11:42:05,,0
109938,62,1,13,21,2017-11-07 11:44:40,2017-11-07 11:59:37,1
124608,15,1,15,245,2017-11-07 11:48:03,,0
204492,24,2,13,178,2017-11-07 11:45:10,,0
94031,2,1,19,377,2017-11-07 11:35:34,,0
22109,17,1,6,280,2017-11-07 11:49:00,,0
154164,9,1,19,134,2017-11-07 11:31:58,,0
839,28,1,13,135,2017-11-07 11:42:00,,0
151915,1,2,9,125,2017-11-07 11:40:42,,0
87074,18,3032,607,107,2017-11-07 11:45:52,,0
92902,12,2,13,145,2017-11-07 11:39:22,,0
147142,14,1,25,401,2017-11-07 11:32:01,,0
84937,2,1,19,122,2017-11-07 11:35:44,,0
50461,14,1,37,489,2017-11-07 11:31:49,,0
201871,9,1,13,232,2017-11-07 11:42:45,,0
188202,2,1,17,237,2017-11-07 11:47:34,,0
14692,12,1,35,178,2017-11-07 11:50:59,,0
59170,12,1,23,178,2017-11-07 11:47:44,,0
3403,2,1,19,435,2017-11-07 11:45:40,,0
117295,20,1,13,478,2017-11-07 11:36:58,,0
34663,15,1,19,315,2017-11-07 11:42:54,,0
35945,11,1,13,219,2017-11-07 11:32:04,,0
55075,18,1,32,107,2017-11-07 11:37:57,,0
129612,12,1,22,481,2017-11-07 11:37:17,,0
180442,18,1,19,439,2017-11-07 11:40:13,,0
103571,12,1,13,259,2017-11-07 11:45:38,,0
103802,22,1,22,116,2017-11-07 11:50:33,,0
38467,3,1,27,173,2017-11-07 11:37:18,,0
191409,3,1,42,19,2017-11-07 11:38:51,,0
102025,12,1,14,265,2017-11-07 11:38:14,,0
55868,14,1,19,480,2017-11-07 11:39:08,,0
73278,15,1,23,386,2017-11-07 11:42:45,,0
96696,3,1,19,280,2017-11-07 11:36:43,,0
116557,1,1,19,17,2017-11-07 11:37:30,,0
123654,170,3032,607,347,2017-11-07 11:44:26,,0
17102,3,1,18,280,2017-11-07 11:43:21,,0
148978,12,1,13,497,2017-11-07 11:36:39,,0
5314,1,1,13,125,2017-11-07 11:40:08,,0
87795,28,1,13,135,2017-11-07 11:36:51,,0
98785,18,1,18,107,2017-11-07 11:40:20,,0
111182,21,1,19,128,2017-11-07 11:34:40,,0
123483,12,1,18,178,2017-11-07 11:45:29,,0
34691,9,1,28,334,2017-11-07 11:36:53,,0
103463,15,1,8,3,2017-11-07 11:39:25,,0
139142,14,1,19,401,2017-11-07 11:36:54,,0
87280,18,1,13,121,2017-11-07 11:48:13,,0
124768,3,1,4,280,2017-11-07 11:40:43,,0
4722,9,1,19,466,2017-11-07 11:50:23,,0
99856,8,1,19,145,2017-11-07 11:41:14,,0
106537,14,1,19,379,2017-11-07 11:33:10,,0
105475,2,1,20,258,2017-11-07 11:34:06,,0
52052,8,2,18,145,2017-11-07 11:33:59,,0
114235,12,1,43,481,2017-11-07 11:36:03,,0
118229,2,1,4,205,2017-11-07 11:39:56,,0
18253,14,1,18,349,2017-11-07 11:34:33,,0
44458,9,2,30,234,2017-11-07 11:37:23,,0
19142,12,1,13,178,2017-11-07 11:36:40,,0
111025,11,1,16,469,2017-11-07 11:45:57,,0
73839,3,1,6,19,2017-11-07 11:48:40,,0
124589,23,1,15,153,2017-11-07 11:32:29,,0
109425,12,1,15,259,2017-11-07 11:31:53,,0
29072,2,1,37,122,2017-11-07 11:42:11,,0
117086,29,1,20,343,2017-11-07 11:43:35,,0
73516,3,1,19,211,2017-11-07 11:33:24,,0
6620,12,1,37,245,2017-11-07 11:49:10,,0
171034,22,1,6,496,2017-11-07 11:33:36,,0
23544,8,1,13,145,2017-11-07 11:32:43,,0
162109,14,1,3,379,2017-11-07 11:43:50,,0
35613,15,1,19,111,2017-11-07 11:43:13,,0
108202,8,1,15,145,2017-11-07 11:49:46,,0
105154,12,1,13,259,2017-11-07 11:41:05,,0
4683,12,1,20,265,2017-11-07 11:34:13,,0
92735,3,1,6,153,2017-11-07 11:41:58,,0
184996,15,1,19,245,2017-11-07 11:33:08,,0
106498,3,1,36,115,2017-11-07 11:39:17,,0
81380,18,1,41,121,2017-11-07 11:48:58,,0
3559,23,1,13,153,2017-11-07 11:45:03,,0
10770,12,1,13,245,2017-11-07 11:47:01,,0
52564,14,1,13,439,2017-11-07 11:46:50,,0
25553,2,2,36,205,2017-11-07 11:37:45,,0
122747,12,1,19,140,2017-11-07 11:34:45,,0
163915,64,1,35,459,2017-11-07 11:32:39,,0
124985,3,1,18,173,2017-11-07 11:33:52,,0
138561,14,1,19,379,2017-11-07 11:42:59,,0
84896,15,2,13,140,2017-11-07 11:40:43,,0
62379,3,1,3,137,2017-11-07 11:31:57,,0
43793,18,1,1,107,2017-11-07 11:33:25,,0
129088,21,1,19,128,2017-11-07 11:35:37,,0
58637,15,1,17,245,2017-11-07 11:47:55,,0
105433,2,1,19,205,2017-11-07 11:37:46,,0
120202,15,1,14,379,2017-11-07 11:45:44,,0
121637,2,1,13,435,2017-11-07 11:38:08,,0
16629,3,1,22,466,2017-11-07 11:47:06,,0
146631,2,1,17,477,2017-11-07 11:50:36,,0
73487,12,1,25,259,2017-11-07 11:33:54,,0
49602,12,2,17,124,2017-11-07 11:44:59,,0
85692,3,1,13,137,2017-11-07 11:41:11,,0
54991,64,1,13,459,2017-11-07 11:50:19,,0
34110,2,1,20,469,2017-11-07 11:42:49,,0
123759,12,1,47,19,2017-11-07 11:32:57,,0
95820,12,1,6,481,2017-11-07 11:33:46,,0
201182,15,1,6,3,2017-11-07 11:34:28,,0
100341,24,1,20,178,2017-11-07 11:44:33,,0
70818,64,1,13,459,2017-11-07 11:37:48,,0
203241,12,1,19,178,2017-11-07 11:37:55,,0
37277,7,1,13,101,2017-11-07 11:42:41,,0
146826,3,1,19,130,2017-11-07 11:38:49,,0
4019,15,1,19,379,2017-11-07 11:36:09,,0
74344,12,1,13,178,2017-11-07 11:48:05,,0
204339,9,1,19,244,2017-11-07 11:39:24,,0
55802,12,1,19,140,2017-11-07 11:48:54,,0
212484,3,1,13,280,2017-11-07 11:32:28,,0
190616,3,1,16,409,2017-11-07 11:32:03,,0
103899,2,1,19,237,2017-11-07 11:36:45,,0
154719,2,1,13,469,2017-11-07 11:36:32,,0
57757,12,1,20,245,2017-11-07 11:45:36,,0
100275,1,1,18,135,2017-11-07 11:45:35,,0
37919,9,1,13,244,2017-11-07 11:48:43,,0
190153,12,1,13,178,2017-11-07 11:37:51,,0
44433,15,1,27,265,2017-11-07 11:44:41,,0
8352,3,1,37,115,2017-11-07 11:49:11,,0
119848,3,1,27,130,2017-11-07 11:35:13,,0
105963,19,0,24,333,2017-11-07 11:32:03,2017-11-07 11:32:49,1
7246,3,2,13,280,2017-11-07 11:36:49,,0
3178,21,1,18,128,2017-11-07 11:49:30,,0
80634,15,1,27,3,2017-11-07 11:48:14,,0
166046,2,1,19,122,2017-11-07 11:43:06,,0
53871,17,1,17,280,2017-11-07 11:47:33,,0
10779,18,1,13,439,2017-11-07 11:33:04,,0
4486,12,1,19,265,2017-11-07 11:46:53,,0
111898,12,1,14,409,2017-11-07 11:32:50,,0
210489,26,1,13,266,2017-11-07 11:33:16,,0
48282,3,1,13,442,2017-11-07 11:42:13,,0
58363,3,2,15,280,2017-11-07 11:38:42,,0
36213,2,1,14,219,2017-11-07 11:34:49,,0
122529,15,1,13,315,2017-11-07 11:43:19,,0
184064,24,2,66,105,2017-11-07 11:50:52,,0
209030,10,1,13,317,2017-11-07 11:35:36,,0
48132,13,1,13,469,2017-11-07 11:40:15,,0
178583,13,1,18,477,2017-11-07 11:44:25,,0
69747,18,1,17,107,2017-11-07 11:43:26,,0
73516,3,1,13,135,2017-11-07 11:49:59,,0
34897,2,1,19,243,2017-11-07 11:33:19,,0
5314,12,1,19,245,2017-11-07 11:43:12,,0
15851,1,1,3,153,2017-11-07 11:42:21,,0
135639,15,1,19,265,2017-11-07 11:34:55,,0
87795,26,1,13,266,2017-11-07 11:36:19,,0
205556,3,1,16,489,2017-11-07 11:45:25,,0
175837,2,1,19,205,2017-11-07 11:47:51,,0
140863,24,1,19,105,2017-11-07 11:49:23,,0
92964,18,1,41,107,2017-11-07 11:34:53,,0
192966,29,1,13,213,2017-11-07 11:33:51,,0
127681,2,1,19,122,2017-11-07 11:38:59,,0
123947,11,1,18,122,2017-11-07 11:33:24,,0
89946,12,1,41,409,2017-11-07 11:32:10,,0
123763,12,1,20,265,2017-11-07 11:43:30,,0
119285,18,1,8,107,2017-11-07 11:39:16,,0
98317,15,1,6,140,2017-11-07 11:38:35,,0
81821,14,1,13,379,2017-11-07 11:34:13,,0
7373,3,1,19,280,2017-11-07 11:45:39,,0
183189,15,1,19,111,2017-11-07 11:41:52,,0
117867,14,2,13,123,2017-11-07 11:43:28,,0
93587,1,1,10,124,2017-11-07 11:36:05,,0
211608,15,1,13,245,2017-11-07 11:44:47,,0
161304,110,3032,607,347,2017-11-07 11:40:44,,0
39670,2,1,19,205,2017-11-07 11:33:32,,0
41980,12,1,10,140,2017-11-07 11:47:37,,0
167170,27,1,26,153,2017-11-07 11:33:29,,0
134401,18,1,12,107,2017-11-07 11:48:21,,0
50926,3,1,27,379,2017-11-07 11:49:24,,0
12191,18,1,32,107,2017-11-07 11:32:42,,0
159229,1,1,18,178,2017-11-07 11:44:54,,0
103567,14,1,13,401,2017-11-07 11:35:50,,0
49673,64,1,15,459,2017-11-07 11:48:19,,0
182526,3,1,20,280,2017-11-07 11:45:36,,0
89084,6,1,19,459,2017-11-07 11:51:15,,0
152714,14,1,8,379,2017-11-07 11:43:49,,0
56460,15,1,10,315,2017-11-07 11:38:36,,0
109910,12,1,14,140,2017-11-07 11:43:03,,0
78120,12,1,28,265,2017-11-07 11:34:11,,0
63812,3,2,3,280,2017-11-07 11:36:10,,0
119238,12,1,13,105,2017-11-07 11:32:56,,0
36823,15,1,13,259,2017-11-07 11:38:24,,0
44663,2,1,19,205,2017-11-07 11:34:38,,0
37515,1,1,13,124,2017-11-07 11:44:53,,0
198242,9,1,13,244,2017-11-07 11:47:37,,0
142656,12,1,13,178,2017-11-07 11:34:11,,0
67197,2,1,19,237,2017-11-07 11:34:25,,0
76972,64,1,8,459,2017-11-07 11:49:45,,0
197271,9,2,10,215,2017-11-07 11:45:32,,0
131298,15,1,13,480,2017-11-07 11:38:42,,0
161321,2,1,13,122,2017-11-07 11:40:04,,0
83541,15,1,13,245,2017-11-07 11:46:14,,0
87073,12,1,15,178,2017-11-07 11:37:46,,0
79874,26,1,19,121,2017-11-07 11:33:13,,0
114314,25,1,19,259,2017-11-07 11:39:59,,0
108229,3,1,6,280,2017-11-07 11:33:17,,0
203840,2,1,13,435,2017-11-07 11:34:48,,0
130012,100,1,18,347,2017-11-07 11:50:48,,0
65210,27,1,26,122,2017-11-07 11:37:11,,0
135980,15,1,41,265,2017-11-07 11:38:59,,0
67779,9,1,26,232,2017-11-07 11:36:03,,0
32472,13,1,19,477,2017-11-07 11:37:08,,0
55532,9,1,17,244,2017-11-07 11:47:50,,0
48034,2,1,19,243,2017-11-07 11:49:16,,0
49383,3,2,13,137,2017-11-07 11:35:55,,0
8486,13,1,3,477,2017-11-07 11:45:57,,0
10238,24,1,41,105,2017-11-07 11:50:33,,0
59969,12,1,6,178,2017-11-07 11:41:39,,0
44591,15,1,6,315,2017-11-07 11:35:26,,0
7315,14,1,13,489,2017-11-07 11:43:24,,0
124778,11,1,13,219,2017-11-07 11:38:27,,0
191416,23,1,13,153,2017-11-07 11:45:13,,0
59534,15,1,16,130,2017-11-07 11:40:41,,0
100105,3,1,18,417,2017-11-07 11:32:54,,0
205109,15,1,19,386,2017-11-07 11:48:19,,0
44615,3,1,26,402,2017-11-07 11:38:57,,0
43772,2,2,11,122,2017-11-07 11:35:47,,0
156284,12,1,13,259,2017-11-07 11:35:34,,0
73516,13,2,17,400,2017-11-07 11:39:10,,0
31413,64,1,16,459,2017-11-07 11:38:16,,0
42103,3,1,12,280,2017-11-07 11:39:41,,0
91026,18,1,17,107,2017-11-07 11:42:54,,0
154721,21,2,9,232,2017-11-07 11:41:18,,0
53454,23,1,13,153,2017-11-07 11:32:09,,0
47772,14,1,22,439,2017-11-07 11:45:34,,0
56731,2,1,18,477,2017-11-07 11:41:04,,0
82825,8,1,8,140,2017-11-07 11:49:58,,0
77884,13,1,46,477,2017-11-07 11:37:28,,0
173202,18,3032,607,107,2017-11-07 11:46:20,,0
73487,27,1,3,122,2017-11-07 11:38:27,,0
205012,12,1,14,328,2017-11-07 11:50:32,,0
83584,21,1,13,128,2017-11-07 11:36:17,,0
5393,26,1,10,266,2017-11-07 11:37:27,,0
16296,8,2,8,259,2017-11-07 11:39:25,,0
102915,18,1,18,134,2017-11-07 11:47:22,,0
76979,17,1,22,280,2017-11-07 11:39:24,,0
10238,12,1,19,178,2017-11-07 11:33:37,,0
62698,15,1,13,245,2017-11-07 11:37:13,,0
83616,26,1,17,266,2017-11-07 11:32:28,,0
5314,12,1,8,212,2017-11-07 11:40:59,,0
19833,10,1,13,113,2017-11-07 11:40:21,,0
190994,13,1,13,477,2017-11-07 11:48:28,,0
2603,3,1,19,211,2017-11-07 11:38:25,,0
136702,3,1,19,452,2017-11-07 11:33:05,,0
14692,15,1,18,111,2017-11-07 11:34:24,,0
90801,2,1,19,435,2017-11-07 11:32:54,,0
106279,2,1,20,18,2017-11-07 11:42:29,,0
179893,13,1,19,477,2017-11-07 11:41:50,,0
71348,12,1,13,259,2017-11-07 11:48:44,,0
133933,21,1,35,128,2017-11-07 11:33:00,,0
5417,18,1,13,107,2017-11-07 11:33:15,,0
50512,12,1,13,328,2017-11-07 11:51:03,,0
60556,9,1,13,244,2017-11-07 11:48:43,,0
103396,18,1,18,107,2017-11-07 11:38:39,,0
21640,12,1,20,242,2017-11-07 11:32:47,,0
61015,12,1,19,140,2017-11-07 11:47:31,,0
30624,2,1,19,477,2017-11-07 11:49:51,,0
43233,14,1,13,134,2017-11-07 11:35:59,,0
75804,72,1,8,101,2017-11-07 11:40:04,,0
197093,2,1,5,477,2017-11-07 11:34:51,,0
27879,9,1,19,334,2017-11-07 11:36:19,,0
53454,23,1,13,153,2017-11-07 11:33:19,,0
19171,3,1,13,173,2017-11-07 11:31:42,,0
147957,3,1,3,173,2017-11-07 11:33:11,,0
15661,20,1,37,478,2017-11-07 11:35:14,,0
37167,25,2,9,259,2017-11-07 11:46:49,,0
114678,11,1,23,487,2017-11-07 11:47:17,,0
191780,18,3032,607,107,2017-11-07 11:32:47,,0
139710,3,1,19,205,2017-11-07 11:41:30,,0
31413,13,1,13,477,2017-11-07 11:41:59,,0
43793,15,2,25,140,2017-11-07 11:32:32,,0
50223,20,1,19,259,2017-11-07 11:49:02,,0
55852,7,1,20,101,2017-11-07 11:38:22,,0
158901,14,1,58,379,2017-11-07 11:49:07,,0
26995,68,3032,607,347,2017-11-07 11:39:56,,0
38722,12,1,19,19,2017-11-07 11:43:57,,0
204158,13,1,19,477,2017-11-07 11:35:14,,0
102264,3,2,13,280,2017-11-07 11:43:21,,0
46805,2,2,32,205,2017-11-07 11:35:40,,0
141094,2,1,37,469,2017-11-07 11:50:58,,0
53454,7,1,13,101,2017-11-07 11:33:50,,0
100896,3,1,19,466,2017-11-07 11:34:00,,0
193464,12,1,18,326,2017-11-07 11:35:05,,0
78097,9,1,19,334,2017-11-07 11:38:24,,0
